customer_id,name,age,gender,occupation,occupation_type,monthly_income,open_account_date,lifecycle_stage,marriage_status,city_level,branch_name,id,total_assets,deposit_balance,financial_balance,fund_balance,insurance_balance,asset_level,deposit_flag,financial_flag,fund_flag,insurance_flag,product_count,financial_repurchase_count,credit_card_monthly_expense,investment_monthly_count,app_login_count,app_financial_view_time,app_product_compare_count,last_app_login_time,last_contact_time,contact_result,marketing_cool_period,stat_month,cluster_label,cluster_name,pca1,pca2
6657cc62fc0f47268822830c803f6fea,董秀兰,33,女,软件工程师,互联网从业者,27326.62,2018-08-09,新客户,已婚,一线城市,招商银行广州分行珠江新城支行,9fc20fc550974a4b955c260e7062e29c,177172.11,40638.29,68362.31,48427.1,19744.42,50-80万,1,1,1,1,4,0,8388.04,1,10,1502,3,2025-04-29 06:01:18,,,2025-04-29,2025-04,6,年轻高消费客户,-0.5159226320908151,3.496920422696696
25d96a1825b44084ba9d9824c12c8071,李琳,57,男,运营经理,互联网从业者,29396.76,2021-04-17,成熟客户,未婚,一线城市,招商银行上海分行陆家嘴支行,95be0e7967ed4e0f84c443ee1e5c91aa,242308.68,120746.96,58255.2,44164.43,19142.09,50-80万,1,1,1,1,4,1,0.0,1,6,451,2,2025-04-10 17:50:49,2025-04-10 17:50:49,考虑中,2025-04-24,2025-04,7,客户群8,-0.5692314279723515,1.3634454280545982
0c1d01c877674f80a3d59e505462e2ea,张倩,43,男,零售店主,私营业主,64218.08,2022-08-09,成长客户,已婚,一线城市,招商银行上海分行陆家嘴支行,09c6c6abbb414df1ac826426f0089ce6,309912.69,99758.53,65789.32,75693.61,68671.23,80-100万,1,1,1,0,3,0,27571.42,1,7,241,1,2025-04-26 11:04:34,2025-04-26 11:04:34,成功,2025-04-08,2025-04,2,客户群3,0.33672087258769434,0.8134627736889929
e10f72b5a4e640ca95c7cffc98836522,马瑞,39,男,教授,专业人士,37842.72,2022-11-27,成熟客户,未婚,一线城市,招商银行广州分行珠江新城支行,98f25d9725f649348f0cb30bd8111253,1235910.62,479464.37,351351.49,259677.69,145417.06,100万+,1,1,1,1,4,0,0.0,3,8,310,2,2025-04-17 19:15:57,,,2025-04-21,2025-04,2,客户群3,2.1665637430226186,1.8328207388032396
cc07e8c983b944b3b152e260124fb5b1,关冬梅,46,女,销售经理,传统行业,8447.22,2015-08-23,忠诚客户,已婚,一线城市,招商银行北京分行中关村支行,588c665417f741b68efb64c011b7d3ac,303194.01,95276.32,68862.56,79425.01,59630.11,80-100万,1,0,0,0,1,0,4866.95,0,4,139,1,2025-04-10 10:06:01,,,2025-04-08,2025-04,3,客户群4,-1.6874814494797565,-1.1053370898936148
cd1c0a44ba23443d9500794be3b57b83,李峰,50,男,银行经理,金融从业者,18115.8,2020-12-24,忠诚客户,未婚,一线城市,招商银行深圳分行科技园支行,4b60004e6503412fa60e3d40efa25a6a,804042.92,338024.54,191866.3,131143.62,143008.46,100万+,1,1,1,0,3,0,0.0,2,8,462,4,2025-04-06 23:25:17,2025-04-06 23:25:17,成功,2025-04-12,2025-04,2,客户群3,0.5775427783641304,1.0452579255509062
b875073b16d643f4b4ea14ec7f5bbfd6,王桂芳,56,女,软件工程师,互联网从业者,40488.58,2017-12-25,价值客户,已婚,一线城市,招商银行北京分行金融街支行,8a504d900bfd4f00af42af6ca420abb7,1562730.36,645789.83,410221.1,182307.79,324411.63,100万+,1,0,0,1,2,0,14154.5,0,8,822,1,2025-04-21 14:07:57,2025-04-21 14:07:57,成功,2025-04-28,2025-04,5,客户群6,2.9353055418861835,-0.538880793589049
a85c578c5a3147d6a338b000fdf6d6f9,洪林,59,女,教授,专业人士,42862.5,2022-05-22,忠诚客户,已婚,一线城市,招商银行北京分行金融街支行,31a946ab5c324569ae91dd9819a3acee,2715182.0,1087330.13,565779.19,330939.68,731133.0,100万+,1,0,0,0,1,0,10921.16,0,8,587,2,2025-04-09 23:18:57,2025-04-09 23:18:57,成功,2025-04-09,2025-04,0,高资产客户,5.946827001071738,-2.1324684355191184
28fc77a7144141c384183e636ef6667a,郭伟,41,男,教师,事业单位,12087.52,2023-02-20,价值客户,已婚,一线城市,招商银行深圳分行深南中路支行,03b3a8f5168e44628e295cebea119b49,185905.43,57782.09,43530.79,53204.39,31388.16,50-80万,1,0,0,0,1,0,0.0,0,5,445,1,2025-04-23 04:51:30,,,2025-04-20,2025-04,4,客户群5,-2.0262991859999206,-0.20072831582436512
d578d75347ba4d9182f2f41abfc78875,曾帆,31,女,副总经理,企业高管,36984.83,2016-02-04,成长客户,已婚,一线城市,招商银行深圳分行科技园支行,585f34a704984e1c99f31d1b48c56788,625812.16,161252.66,207735.39,148687.17,108136.94,100万+,1,1,0,1,3,0,21848.73,4,8,1206,4,2025-04-25 21:12:50,2025-04-25 21:12:50,考虑中,2025-04-12,2025-04,2,客户群3,1.3051304580543361,3.5505731852793607
00fb5a292e024167ac660fe238a57b69,姜坤,40,女,企业CTO,企业高管,69781.76,2022-08-15,成熟客户,未婚,一线城市,招商银行深圳分行深南中路支行,fc866d32d9ef4103993962062da4b25c,738291.94,282298.74,164919.57,158864.78,132208.85,100万+,1,0,0,0,1,0,33695.79,0,5,639,3,2025-04-05 19:24:37,2025-04-05 19:24:37,成功,2025-04-29,2025-04,5,客户群6,1.1442670236703691,0.15480460898006923
eb77696af595426d96f66d8b32795c1c,许红霞,47,男,UI设计师,互联网从业者,44485.68,2021-05-24,忠诚客户,已婚,二线城市,招商银行重庆分行解放碑支行,2500395766c243f0a69ea1c26ab32ba3,931077.51,307361.37,191397.02,199410.9,232908.23,100万+,1,1,1,1,4,1,11452.76,3,3,213,3,2025-04-05 13:20:46,2025-04-05 13:20:46,考虑中,2025-04-23,2025-04,7,客户群8,1.982755029383708,1.0697882081559213
26bcfe21690b4bb9aee3c6724aa9fedc,解洋,35,男,贸易公司老板,私营业主,35570.04,2021-10-09,忠诚客户,未婚,一线城市,招商银行深圳分行科技园支行,e6fa817996f546c58870cfd4bd0bdfda,2625869.8,1006173.49,773935.82,736962.37,108798.12,100万+,1,1,1,0,3,2,7697.66,1,13,1978,2,2025-04-24 12:49:35,,,2025-04-30,2025-04,0,高资产客户,6.480315575260695,4.15737005289311
656e6d9520be4b7184b375c54a106114,王秀珍,35,男,投资顾问,金融从业者,28308.75,2024-01-06,成熟客户,未婚,一线城市,招商银行北京分行金融街支行,90e05b69ba1c495b8833ec5d26c30dc3,575512.72,222871.87,126190.94,138832.94,87616.97,100万+,1,1,0,0,2,1,17738.27,2,17,1611,5,2025-04-27 10:52:50,2025-04-27 10:52:50,成功,2025-04-06,2025-04,6,年轻高消费客户,1.0941025570784138,5.1979335651688325
d3b3bb558a13476791a7555cca52aa01,苏淑英,48,男,律师,专业人士,40435.93,2022-07-08,新客户,已婚,一线城市,招商银行广州分行珠江新城支行,7d4c67bb0aab4969a4886c1af9ebceab,199747.21,61847.75,53921.91,44432.75,39544.8,50-80万,1,1,1,0,3,0,15214.2,1,5,325,1,2025-04-10 18:35:41,,,2025-04-28,2025-04,2,客户群3,-0.6824271584119147,0.41997546367516986
790accb168fb4acea7c31bd6391d55b0,黄琳,44,女,零售店员,传统行业,23364.8,2024-05-16,成长客户,未婚,一线城市,招商银行北京分行中关村支行,4750e7ae4f6d43b1a0a6c77ca8dcbc7a,96576.9,34736.8,26109.37,27686.73,8043.99,50万以下,1,0,0,0,1,0,12377.98,0,2,71,1,2025-04-07 17:19:09,2025-04-07 17:19:09,成功,2025-04-16,2025-04,1,客户群2,-2.0190276930325286,-0.963882903316951
c169683d970e40c58356cec628f26c1c,李东,45,女,制造业职工,传统行业,12541.29,2023-04-13,成长客户,已婚,二线城市,招商银行西安分行高新支行,40824f34d34c44da9b6e15c3259062f5,65225.43,20786.34,16862.96,15975.95,11600.18,50万以下,1,1,1,1,4,1,0.0,1,2,60,1,2025-04-02 12:52:23,2025-04-02 12:52:23,拒绝,2025-04-07,2025-04,7,客户群8,-1.5948032574325108,0.4547544626098183
7038b55a1f1a4bad9aa97bfc60bf4651,黄瑞,37,男,UI设计师,互联网从业者,27705.68,2024-09-15,成长客户,已婚,二线城市,招商银行苏州分行园区支行,305e5fc2f4c64b7185e32d22fa917170,159644.3,51545.24,36674.42,36877.43,34547.2,50-80万,1,0,1,0,2,0,12463.52,2,3,144,1,2025-04-15 12:23:25,2025-04-15 12:23:25,未接通,2025-04-23,2025-04,4,客户群5,-1.2987485714360996,0.4155965697338415
acbd1e3f302141b78396052dba93e71c,吴淑兰,42,男,总经理,企业高管,53467.64,2020-04-17,价值客户,已婚,一线城市,招商银行广州分行珠江新城支行,59908d0b4b554d01bce6353472030bea,1412135.23,500808.51,382244.32,314036.03,215046.37,100万+,1,1,1,0,3,0,19981.02,3,4,494,2,2025-04-07 06:06:59,2025-04-07 06:06:59,成功,2025-04-20,2025-04,2,客户群3,3.1871580719752033,0.6705745408665726
cc66556b2017423d8dd9113cdf56d99d,乌旭,35,女,行政人员,传统行业,9819.15,2016-12-30,成熟客户,已婚,一线城市,招商银行上海分行陆家嘴支行,a40cf81fc4334584acc2295419bc9bc4,63390.92,23506.79,18702.23,14806.8,6375.1,50万以下,0,0,0,0,0,0,0.0,0,4,120,1,2025-04-08 21:51:11,2025-04-08 21:51:11,考虑中,2025-04-04,2025-04,3,客户群4,-2.7264737405346784,-0.7884943661808373
6f4f4ae1b73844d9882756aad4db7946,冯秀梅,53,女,律师,专业人士,31713.99,2017-03-28,忠诚客户,未婚,二线城市,招商银行杭州分行武林支行,efeffe86e32a426aae8a05d95e324e44,1100126.84,468694.93,271414.06,203583.72,156434.13,100万+,1,1,0,0,2,1,12866.3,1,3,308,1,2025-04-26 19:00:14,2025-04-26 19:00:14,考虑中,2025-04-20,2025-04,7,客户群8,1.447107225197769,-0.2320678874101652
372e93063f514043a6ce6aab43a3c66f,崔帅,55,女,建筑师,专业人士,41871.94,2023-01-11,价值客户,已婚,一线城市,招商银行广州分行珠江新城支行,4fa47d3c26ea456ab737a1e15fcda02f,1039499.93,427331.85,233968.22,173257.61,204942.25,100万+,1,1,0,1,3,0,0.0,1,6,506,1,2025-04-21 20:53:50,2025-04-21 20:53:50,成功,2025-04-02,2025-04,2,客户群3,1.4263633489008234,-0.17995571765443968
169c395fd78a4fb19144274e215d7c68,董婷婷,26,女,公务员,事业单位,11619.0,2019-01-29,新客户,未婚,一线城市,招商银行上海分行外滩支行,ba947f737e974b0f95ea6cb0809043e7,61673.07,17401.73,20512.84,17894.59,5863.92,50万以下,1,0,0,0,1,0,2388.33,0,7,509,1,2025-04-29 14:55:28,2025-04-29 14:55:28,成功,2025-04-17,2025-04,1,客户群2,-2.385481317400991,1.1491414668248547
b3c43ff0e8014817864284859b04018b,石春梅,35,男,企业CFO,企业高管,98779.71,2017-06-03,成熟客户,已婚,一线城市,招商银行北京分行中关村支行,d0b1918392d24277b10cdb8223d18d5a,1709707.14,600856.49,503586.48,427918.5,177345.67,100万+,1,1,0,1,3,2,0.0,2,12,1516,5,2025-04-18 10:22:54,2025-04-18 10:22:54,未接通,2025-04-11,2025-04,7,客户群8,5.114085922435156,4.227981785488462
60075cc8982548738fb3cbef3eac85af,钱佳,30,男,制造业职工,传统行业,16543.06,2021-06-09,成长客户,已婚,一线城市,招商银行深圳分行深南中路支行,6a9b5ae3c50248a1a7f6c5990792cbe3,136063.86,39555.6,46783.88,31884.94,17839.45,50万以下,1,0,0,0,1,0,7298.24,0,5,160,2,2025-04-28 20:16:46,2025-04-28 20:16:46,成功,2025-04-08,2025-04,4,客户群5,-2.094850096435837,-0.07399108537668192
93f8de5bbedf48cea379501600a4b225,赵桂珍,38,男,零售店员,传统行业,8698.49,2015-08-09,成长客户,已婚,一线城市,招商银行深圳分行科技园支行,e1078d98098f487c8d7d4d58256c7fe6,71291.43,25331.07,17979.71,21240.68,6739.97,50万以下,1,0,0,1,2,0,4814.61,0,5,249,1,2025-04-17 07:19:05,2025-04-17 07:19:05,考虑中,2025-04-12,2025-04,4,客户群5,-2.1857485177065064,-0.007829464071292761
77fd0675631a4ee3945ac7b39f57d503,贾璐,44,女,事业单位职工,事业单位,24393.76,2020-04-19,成长客户,已婚,一线城市,招商银行北京分行中关村支行,5a5b81996a394c2b87771a0b728a6ba2,218312.34,83347.0,64554.86,47952.83,22457.64,50-80万,1,1,0,0,2,0,8110.08,1,2,115,1,2025-04-24 10:42:41,2025-04-24 10:42:41,未接通,2025-04-04,2025-04,3,客户群4,-1.4360948074207944,-0.56861430380592
8a46ca4a5021426887adcfcd2de9625e,康燕,30,男,医生,专业人士,43459.92,2020-09-14,新客户,已婚,一线城市,招商银行上海分行陆家嘴支行,903377b3647f4dd5b6524c2ac8a2c95d,217191.71,57133.64,75136.29,59496.95,25424.84,50-80万,1,1,0,0,2,1,0.0,3,8,385,4,2025-04-10 23:06:37,,,2025-04-28,2025-04,7,客户群8,-0.5641319291281798,2.8046272848503797
55d5e4b45f1249e0959b381965e8c696,袁强,35,男,销售经理,传统行业,20150.49,2022-07-11,成长客户,未婚,二线城市,招商银行成都分行天府大道支行,d2160c940a8746aaac6cb664c98445c7,85388.79,28309.73,20261.37,23937.33,12880.37,50万以下,1,0,0,0,1,0,10925.66,0,2,98,1,2025-04-05 20:47:56,2025-04-05 20:47:56,成功,2025-04-25,2025-04,1,客户群2,-2.2226976779376577,-0.5218314172871902
08d11834872649889eb6fb0e7bec9065,王建军,34,女,产品经理,互联网从业者,44430.38,2021-11-04,成长客户,未婚,二线城市,招商银行重庆分行解放碑支行,41f7c517f9b343daacbcdc663de53362,212743.47,43582.5,66451.39,52779.68,49929.91,50-80万,1,0,0,0,1,0,27773.45,0,11,1319,4,2025-04-19 11:29:01,2025-04-19 11:29:01,拒绝,2025-04-02,2025-04,6,年轻高消费客户,-0.42835851154990595,2.5704830476399687
2fbcdfb66fdd42acafb497d268d3fa34,杨雪梅,47,女,贸易公司老板,私营业主,74600.59,2019-08-03,成熟客户,已婚,一线城市,招商银行北京分行金融街支行,ab01bb6dc95b4e6c9954a0c27a1ed1f6,1402019.44,494170.47,341975.76,391861.12,174012.09,100万+,1,0,1,0,2,0,19854.13,1,6,247,1,2025-04-07 02:42:26,2025-04-07 02:42:26,考虑中,2025-05-01,2025-04,5,客户群6,3.114352686641999,-0.5311075545604679
90d502f7cdf44b70b75db1e82d614d42,张秀荣,45,女,教师,事业单位,25406.99,2016-05-08,价值客户,已婚,一线城市,招商银行深圳分行科技园支行,da64fe979aa147549c63773eefe71189,1088842.48,331447.09,324928.99,259405.31,173061.09,100万+,1,1,0,0,2,0,0.0,1,2,137,2,2025-04-22 22:37:39,2025-04-22 22:37:39,考虑中,2025-04-08,2025-04,2,客户群3,0.8710439901632546,-1.220576364225985
fa57e452c32144b08b88d9f9064067b9,李冬梅,37,女,医生,专业人士,51507.92,2018-06-06,价值客户,已婚,二线城市,招商银行杭州分行武林支行,961d496e3bc24c98a6eb9cd22035175a,2136345.79,841558.77,472479.61,632547.0,189760.41,100万+,1,0,0,0,1,0,33223.11,0,7,1070,4,2025-04-04 14:18:42,2025-04-04 14:18:42,成功,2025-05-01,2025-04,5,客户群6,4.626900768614922,0.02344647069121825
02780cb3ac904d3c9ad8477b1d061d5d,鲁晨,46,男,零售店员,传统行业,10155.21,2022-11-30,成熟客户,未婚,二线城市,招商银行成都分行天府大道支行,33da96d385a9437fae2b36b7518d70a2,164971.57,63912.71,46965.29,39070.09,15023.47,50-80万,1,0,0,0,1,0,6657.96,0,2,83,1,2025-04-29 23:37:19,2025-04-29 23:37:19,考虑中,2025-04-26,2025-04,1,客户群2,-2.179701995630101,-1.0790249048593064
a7127daef6ee4c18b876b68d832fbfe6,李阳,39,男,建筑师,专业人士,38469.0,2024-01-20,价值客户,已婚,一线城市,招商银行广州分行珠江新城支行,26b237bad2324414aa4513a4a803bfd4,1511321.0,563919.66,450932.39,325422.1,171046.84,100万+,1,0,1,1,3,0,12333.06,1,6,524,2,2025-04-16 18:02:48,,,2025-04-20,2025-04,5,客户群6,2.689195221716596,0.2978472685249903
a35d3f8ea09c44d380acc14bcfc08a16,曹秀荣,42,男,产品经理,互联网从业者,40192.04,2019-11-26,新客户,已婚,一线城市,招商银行上海分行外滩支行,478d1c07fae440c985a748067f9bb00a,121916.16,46121.17,32676.7,31050.55,12067.74,50万以下,1,0,0,1,2,0,20923.28,0,5,237,2,2025-04-17 10:56:30,2025-04-17 10:56:30,成功,2025-04-07,2025-04,4,客户群5,-1.1935676412723921,-0.05252349125568141
6d39a0122eb842a2a3d0dcc76b990454,祁文,61,女,事业单位职工,事业单位,26579.2,2017-01-22,价值客户,已婚,二线城市,招商银行西安分行高新支行,1e83c629049240b6b7e646c681933e2c,679141.57,319037.35,199238.71,103016.84,57848.66,100万+,0,0,0,1,1,0,12707.88,0,4,175,2,2025-04-25 21:44:49,2025-04-25 21:44:49,成功,2025-04-14,2025-04,3,客户群4,-0.26516565729853087,-1.7863541888309369
c37f696a3ab74174bc1a75f241b2f37f,王磊,58,女,医院职工,事业单位,33257.74,2018-01-29,价值客户,已婚,一线城市,招商银行广州分行珠江新城支行,a842800fb90e4c3b9a2a9bad7c06b543,581799.23,254019.02,137346.13,111993.71,78440.37,100万+,1,1,0,1,3,1,0.0,2,6,208,2,2025-04-04 05:09:41,2025-04-04 05:09:41,成功,2025-04-28,2025-04,7,客户群8,0.35593141046375093,0.6387284056158093
6845317c298349208f84e34143395b3b,冯浩,32,女,服务行业老板,私营业主,35673.13,2025-03-15,成长客户,已婚,一线城市,招商银行北京分行金融街支行,203437e6df554911b4674bd6e2127b4a,498333.29,102872.29,175962.36,125701.94,93796.7,80-100万,1,0,0,0,1,0,16431.21,0,8,779,4,2025-04-12 05:36:01,2025-04-12 05:36:01,考虑中,2025-04-14,2025-04,6,年轻高消费客户,-0.2020611883362211,0.8930891959641344
4175e30c6bc24436beb658b474c6d524,王建华,53,男,医生,专业人士,53792.74,2023-03-12,成熟客户,已婚,一线城市,招商银行广州分行珠江新城支行,4daf6c2285a143cc85577b2db9e30c92,937570.99,414416.43,257292.28,144610.43,121251.85,100万+,1,0,1,1,3,0,14062.15,1,3,210,1,2025-04-15 18:42:43,2025-04-15 18:42:43,未接通,2025-04-02,2025-04,2,客户群3,1.3151439727376513,-0.7512116148263109
4c3d6076316344aabee2edb1e8bf79f9,张建平,53,男,医院职工,事业单位,12834.71,2020-07-11,成熟客户,已婚,二线城市,招商银行苏州分行园区支行,573f460e39e14f5992730f960e8d6d00,75739.26,35921.39,16896.13,8461.37,14460.37,50万以下,1,0,0,0,1,0,7169.46,0,2,94,1,2025-04-28 19:55:28,2025-04-28 19:55:28,成功,2025-04-11,2025-04,4,客户群5,-2.302840364480489,-1.5106790481137786
e033633015354c68a15f6eeca74f55fe,何丽,33,女,投资顾问,金融从业者,29743.71,2021-11-27,成长客户,未婚,一线城市,招商银行上海分行外滩支行,7dbc96eaab15456bbfdcb349b02aeeb3,245593.61,62756.45,77348.28,56428.72,49060.16,50-80万,1,0,0,0,1,0,0.0,0,9,1144,2,2025-04-25 17:56:38,2025-04-25 17:56:38,成功,2025-04-16,2025-04,6,年轻高消费客户,-1.2406099086288702,1.8218820698079066
512c3c56402746d3956fd7e364773ab9,潘丹,53,女,医院职工,事业单位,19309.71,2016-11-19,价值客户,未婚,一线城市,招商银行北京分行中关村支行,6905b4d121284c798c02b2fd8e20ec17,580601.33,264040.91,160611.89,88337.85,67610.68,100万+,1,0,0,0,1,0,8942.1,0,6,329,1,2025-04-13 08:51:42,2025-04-13 08:51:42,成功,2025-04-15,2025-04,1,客户群2,-0.6511773446545842,-0.6587560676700108
86ab31af56a74fc6a1b10a4fa657934e,曹旭,60,女,投资顾问,金融从业者,25454.97,2017-05-12,成长客户,已婚,一线城市,招商银行广州分行珠江新城支行,cefcc3ea6ea846c689b52f752e418f98,352763.16,170918.73,100794.29,52734.71,28315.42,80-100万,0,1,1,0,2,1,14403.15,1,5,251,3,2025-04-30 06:55:09,2025-04-30 06:55:09,考虑中,2025-04-26,2025-04,7,客户群8,-0.40761632568625344,-0.08815473366066474
fae4b82d587a486c805efad5b37ff2b3,梅佳,33,女,制造业老板,私营业主,67131.03,2017-04-18,新客户,已婚,二线城市,招商银行苏州分行园区支行,a263aa1f4bdb4b5c8c95044062fd9247,310146.68,73163.45,118631.3,73230.27,45121.66,80-100万,1,0,0,0,1,0,0.0,0,3,122,3,2025-04-19 22:51:04,2025-04-19 22:51:04,考虑中,2025-04-28,2025-04,3,客户群4,-0.9497198323713358,-0.6358146339984998
94bcb33d0b2d4d68a5959fda16eb0279,陈博,35,男,会计师,专业人士,51567.12,2017-01-19,成熟客户,未婚,一线城市,招商银行深圳分行科技园支行,fd43f5711a1342f683dcf19c2dc54779,1576022.82,608260.42,447870.2,316085.36,203806.84,100万+,1,1,0,0,2,0,25139.71,2,9,813,2,2025-04-22 16:24:38,2025-04-22 16:24:38,成功,2025-04-28,2025-04,5,客户群6,3.4453068836775187,1.7455980004698621
c3f0df04d7924cfc985d0ea0d6eb8bdd,胡畅,55,女,企业CTO,企业高管,66851.9,2019-01-05,忠诚客户,已婚,一线城市,招商银行上海分行陆家嘴支行,f9a132921e1546539834589d36c7ae75,2894158.16,1167026.09,671438.47,573290.44,482403.16,100万+,1,0,0,0,1,0,31852.18,0,9,1055,3,2025-04-24 05:00:24,,,2025-04-28,2025-04,0,高资产客户,7.213431676195952,-1.0747339895256591
7f2045f1fc4d447db9aa212009236481,李军,47,女,会计师,专业人士,58590.31,2022-07-06,新客户,未婚,一线城市,招商银行深圳分行深南中路支行,e2b032fd64014653b5f34315299f3da6,287662.49,98783.39,78681.22,73138.08,37059.79,50-80万,1,0,0,0,1,0,20284.03,0,2,105,2,2025-04-16 17:14:58,2025-04-16 17:14:58,拒绝,2025-04-02,2025-04,1,客户群2,-0.7570480053964024,-1.0037871924614576
150ec8f353da4befa8fc9814e9d0cf8e,朱宇,50,男,证券分析师,金融从业者,24033.1,2019-01-19,价值客户,已婚,一线城市,招商银行深圳分行深南中路支行,e244a41aaecb4ab783c6110d6702455e,861677.26,345112.05,194965.53,157967.23,163632.46,100万+,1,1,1,0,3,2,5464.98,2,4,461,3,2025-04-23 10:57:16,2025-04-23 10:57:16,成功,2025-04-17,2025-04,7,客户群8,1.2944015540401719,1.274054963775374
65e41ccb88da43819561736e86f68568,黄玉梅,48,女,证券分析师,金融从业者,39520.94,2023-02-22,成长客户,未婚,一线城市,招商银行广州分行珠江新城支行,a9ba91ac4a934ac183d2fae2a692c22b,417901.98,139844.36,95632.97,94647.42,87777.23,80-100万,1,1,1,0,3,1,18196.73,1,4,208,1,2025-04-23 07:20:41,2025-04-23 07:20:41,考虑中,2025-04-09,2025-04,7,客户群8,0.1786665977236142,0.6917157923420546
de46d25679554ba3a9a18eb169e0bb41,张磊,48,男,银行经理,金融从业者,15320.46,2018-07-07,成长客户,已婚,一线城市,招商银行广州分行珠江新城支行,7375e28a85554d90a6431f55db1f58db,263485.58,94255.87,72197.23,77079.77,19952.71,50-80万,1,1,1,0,3,0,7963.46,1,5,181,2,2025-04-25 08:31:17,2025-04-25 08:31:17,成功,2025-04-22,2025-04,2,客户群3,-1.0792558745850545,0.04296608110121763
9bea392b01804d62815c6dd9ae760655,李慧,31,男,证券分析师,金融从业者,21336.54,2021-05-16,成长客户,已婚,一线城市,招商银行北京分行中关村支行,c12151260da54d46a9860e53c1465d59,159263.9,32496.96,51659.95,35761.69,39345.3,50-80万,1,0,0,0,1,0,0.0,0,13,1095,3,2025-04-23 03:04:17,,,2025-04-25,2025-04,6,年轻高消费客户,-1.4771624819348141,2.327153043819618
fe3ca98182b04b1a9547d81c6f691c61,雍强,55,女,证券分析师,金融从业者,29043.26,2018-03-03,忠诚客户,已婚,一线城市,招商银行深圳分行深南中路支行,9f60d67d168c4351b3a8447c2bc41ed0,930986.82,428307.78,188339.59,159484.75,154854.7,100万+,1,1,1,0,3,1,15353.17,2,11,844,3,2025-04-20 02:31:48,2025-04-20 02:31:48,成功,2025-04-21,2025-04,7,客户群8,1.8945460250921204,2.109340771066017
9a3ec22cc9a14a5d994ddac7551b86d8,纪想,56,男,会计师,专业人士,48365.64,2015-12-23,价值客户,未婚,一线城市,招商银行北京分行中关村支行,6d3a3dd11db74d8d8dc48c9f7d12a5e7,1232700.44,599729.83,261944.58,139289.65,231736.38,100万+,1,1,1,0,3,1,20784.97,1,2,74,1,2025-04-21 02:35:58,2025-04-21 02:35:58,成功,2025-04-15,2025-04,7,客户群8,2.278379609910039,-0.5998556406153132
6646f5d1111c4debaddeb5d1ef6450e0,郭建军,42,女,服务行业老板,私营业主,67812.92,2019-02-26,忠诚客户,已婚,一线城市,招商银行深圳分行科技园支行,9d2736a235d94df5bd9ca1503876a758,3933571.66,1501785.87,832260.92,989781.15,609743.72,100万+,1,0,0,0,1,0,23181.34,0,6,705,1,2025-04-28 09:59:05,,,2025-04-27,2025-04,0,高资产客户,9.635727165402148,-2.2167533543027274
71acc1ee236a47efbe4c96b208c7fb5d,李红霞,44,男,教师,事业单位,21864.63,2015-12-23,新客户,已婚,二线城市,招商银行苏州分行园区支行,33cae29288dc4313b379bbe6e06a103c,70303.66,22607.63,19628.72,14713.63,13353.69,50万以下,1,0,0,1,2,0,4643.0,0,2,78,1,2025-04-11 14:03:59,2025-04-11 14:03:59,成功,2025-04-24,2025-04,4,客户群5,-2.115943207797652,-0.8838300761796246
586cc26797ab4466a75801bd83f0e182,李凯,29,男,投资顾问,金融从业者,45611.66,2017-08-17,成长客户,未婚,二线城市,招商银行大连分行中山广场支行,b57a5a05b3f24143a321746971fd805c,682819.08,169691.99,232844.47,137078.04,143204.58,100万+,1,1,1,0,3,0,16684.15,4,4,605,7,2025-04-15 01:39:25,2025-04-15 01:39:25,未接通,2025-04-05,2025-04,2,客户群3,1.17392117080823,2.4331553591521216
62473e32d3be403b90ec0944a614fd09,陈杨,50,男,会计师,专业人士,37844.61,2017-01-14,忠诚客户,已婚,一线城市,招商银行深圳分行深南中路支行,32b8e63bc384487b807a5cc26a1698a0,993180.03,398557.87,293707.72,153602.61,147311.83,100万+,1,1,1,0,3,1,22840.81,1,2,96,1,2025-04-19 12:13:40,2025-04-19 12:13:40,成功,2025-05-01,2025-04,7,客户群8,1.5581441522498134,-0.40378027905868136
ac6d2366cbdb42d0be3b30e51d5c43b6,程英,50,女,银行经理,金融从业者,20154.62,2023-06-03,成熟客户,未婚,一线城市,招商银行北京分行中关村支行,8f09a12f068b4ab7bb80aad5612010d8,263498.74,106979.15,66041.26,41678.8,48799.53,50-80万,1,0,0,0,1,0,0.0,0,7,275,1,2025-04-24 05:18:38,,,2025-04-14,2025-04,1,客户群2,-1.5504607633526555,-0.321128352477186
fba67b54ac324a52a640fe6d9b27e260,周莹,44,女,数据分析师,互联网从业者,21839.28,2018-10-04,成长客户,已婚,一线城市,招商银行上海分行外滩支行,814d232c46054cd7b5996377f3c01efc,133416.88,48180.91,30301.42,32717.8,22216.75,50万以下,1,0,0,0,1,0,7235.66,0,7,450,2,2025-04-17 06:55:01,2025-04-17 06:55:01,考虑中,2025-04-07,2025-04,3,客户群4,-1.742218154118138,0.05894062534587627
a17f10a47e454267833c19bed32aa241,张萍,56,男,建筑师,专业人士,42164.31,2022-02-26,价值客户,已婚,二线城市,招商银行成都分行天府大道支行,ff920aa85b71448e99c7a38840d1878d,1197367.3,557591.4,327371.4,176475.03,135929.48,100万+,1,1,1,0,3,0,22517.15,1,6,394,2,2025-04-10 06:20:30,2025-04-10 06:20:30,未接通,2025-04-21,2025-04,5,客户群6,2.1007403387530266,-0.29490423199712656
